method	metric	value	signal_strength	rep
BH	fdp	0	1.5	185
Leaf_BH	fdp	0	1.5	185
Focused_BH_original	fdp	0	1.5	185
Yekutieli	fdp	0	1.5	185
Structured_Holm	fdp	0	1.5	185
BH	power	0	1.5	198
Leaf_BH	power	0	1.5	198
Focused_BH_original	power	0	1.5	198
Yekutieli	power	0	1.5	198
Structured_Holm	power	0	1.5	198
BH	fdp	0	1.5	198
Leaf_BH	fdp	0	1.5	198
Focused_BH_original	fdp	0	1.5	198
Yekutieli	fdp	0	1.5	198
Structured_Holm	fdp	0	1.5	198
BH	power	0	1.5	211
Leaf_BH	power	0	1.5	211
Focused_BH_original	power	0	1.5	211
Yekutieli	power	0	1.5	211
Structured_Holm	power	0	1.5	211
BH	fdp	0	1.5	211
Leaf_BH	fdp	0	1.5	211
Focused_BH_original	fdp	0	1.5	211
Yekutieli	fdp	0	1.5	211
Structured_Holm	fdp	0	1.5	211
BH	power	0	1.5	224
Leaf_BH	power	0	1.5	224
Focused_BH_original	power	0	1.5	224
Yekutieli	power	0	1.5	224
Structured_Holm	power	0	1.5	224
BH	fdp	0	1.5	224
Leaf_BH	fdp	0	1.5	224
Focused_BH_original	fdp	0	1.5	224
Yekutieli	fdp	0	1.5	224
Structured_Holm	fdp	0	1.5	224
BH	power	0	1.5	237
Leaf_BH	power	0	1.5	237
Focused_BH_original	power	0	1.5	237
Yekutieli	power	0	1.5	237
Structured_Holm	power	0	1.5	237
BH	fdp	0	1.5	237
Leaf_BH	fdp	0	1.5	237
Focused_BH_original	fdp	0	1.5	237
Yekutieli	fdp	0	1.5	237
Structured_Holm	fdp	0	1.5	237
BH	power	1	1.5	250
Leaf_BH	power	0	1.5	250
Focused_BH_original	power	1	1.5	250
Yekutieli	power	0	1.5	250
Structured_Holm	power	1	1.5	250
BH	fdp	0	1.5	250
Leaf_BH	fdp	0	1.5	250
Focused_BH_original	fdp	0	1.5	250
Yekutieli	fdp	0	1.5	250
Structured_Holm	fdp	0	1.5	250
BH	power	1	2	13
Leaf_BH	power	1	2	13
Focused_BH_original	power	1	2	13
Yekutieli	power	0	2	13
Structured_Holm	power	1	2	13
BH	fdp	0	2	13
Leaf_BH	fdp	0	2	13
Focused_BH_original	fdp	0	2	13
Yekutieli	fdp	0	2	13
Structured_Holm	fdp	0	2	13
BH	power	1	2	26
Leaf_BH	power	1	2	26
Focused_BH_original	power	1	2	26
Yekutieli	power	0	2	26
Structured_Holm	power	1	2	26
BH	fdp	0	2	26
Leaf_BH	fdp	0	2	26
Focused_BH_original	fdp	0	2	26
Yekutieli	fdp	0	2	26
Structured_Holm	fdp	0	2	26
BH	power	3	2	39
Leaf_BH	power	2	2	39
Focused_BH_original	power	2	2	39
Yekutieli	power	0	2	39
Structured_Holm	power	2	2	39
BH	fdp	0.5	2	39
Leaf_BH	fdp	0.5	2	39
Focused_BH_original	fdp	0.6	2	39
Yekutieli	fdp	0	2	39
Structured_Holm	fdp	0.3333333333333333	2	39
BH	power	0	2	52
Leaf_BH	power	1	2	52
Focused_BH_original	power	0	2	52
Yekutieli	power	0	2	52
Structured_Holm	power	0	2	52
BH	fdp	0	2	52
Leaf_BH	fdp	0	2	52
Focused_BH_original	fdp	0	2	52
Yekutieli	fdp	0	2	52
Structured_Holm	fdp	0	2	52
BH	power	1	2	65
Leaf_BH	power	1	2	65
Focused_BH_original	power	1	2	65
Yekutieli	power	0	2	65
Structured_Holm	power	1	2	65
BH	fdp	0	2	65
Leaf_BH	fdp	0	2	65
Focused_BH_original	fdp	0	2	65
Yekutieli	fdp	0	2	65
Structured_Holm	fdp	0	2	65
BH	power	0	2	78
Leaf_BH	power	0	2	78
Focused_BH_original	power	0	2	78
Yekutieli	power	0	2	78
Structured_Holm	power	0	2	78
BH	fdp	0	2	78
Leaf_BH	fdp	0	2	78
Focused_BH_original	fdp	0	2	78
Yekutieli	fdp	0	2	78
Structured_Holm	fdp	0	2	78
BH	power	3	2	91
Leaf_BH	power	3	2	91
Focused_BH_original	power	3	2	91
Yekutieli	power	0	2	91
Structured_Holm	power	2	2	91
BH	fdp	0	2	91
Leaf_BH	fdp	0	2	91
Focused_BH_original	fdp	0	2	91
Yekutieli	fdp	0	2	91
Structured_Holm	fdp	0	2	91
BH	power	1	2	104
Leaf_BH	power	1	2	104
Focused_BH_original	power	1	2	104
Yekutieli	power	0	2	104
Structured_Holm	power	1	2	104
BH	fdp	0	2	104
Leaf_BH	fdp	0	2	104
Focused_BH_original	fdp	0	2	104
Yekutieli	fdp	0	2	104
Structured_Holm	fdp	0	2	104
BH	power	0	2	117
Leaf_BH	power	0	2	117
Focused_BH_original	power	0	2	117
Yekutieli	power	0	2	117
Structured_Holm	power	0	2	117
BH	fdp	0	2	117
Leaf_BH	fdp	0	2	117
Focused_BH_original	fdp	0	2	117
Yekutieli	fdp	0	2	117
Structured_Holm	fdp	0	2	117
BH	power	0	2	130
Leaf_BH	power	0	2	130
Focused_BH_original	power	0	2	130
Yekutieli	power	0	2	130
Structured_Holm	power	0	2	130
BH	fdp	0	2	130
Leaf_BH	fdp	0	2	130
Focused_BH_original	fdp	0	2	130
Yekutieli	fdp	0	2	130
Structured_Holm	fdp	0	2	130
BH	power	0	2	143
Leaf_BH	power	0	2	143
Focused_BH_original	power	0	2	143
Yekutieli	power	0	2	143
Structured_Holm	power	0	2	143
BH	fdp	0	2	143
Leaf_BH	fdp	0	2	143
Focused_BH_original	fdp	0	2	143
Yekutieli	fdp	0	2	143
Structured_Holm	fdp	0	2	143
BH	power	1	2	156
Leaf_BH	power	1	2	156
Focused_BH_original	power	1	2	156
Yekutieli	power	0	2	156
Structured_Holm	power	1	2	156
BH	fdp	0	2	156
Leaf_BH	fdp	0	2	156
Focused_BH_original	fdp	0	2	156
Yekutieli	fdp	0	2	156
Structured_Holm	fdp	0	2	156
BH	power	2	2	169
Leaf_BH	power	2	2	169
Focused_BH_original	power	2	2	169
Yekutieli	power	1	2	169
Structured_Holm	power	1	2	169
BH	fdp	0.5	2	169
Leaf_BH	fdp	0.5	2	169
Focused_BH_original	fdp	0.5	2	169
Yekutieli	fdp	0	2	169
Structured_Holm	fdp	0.5	2	169
BH	power	0	2	182
Leaf_BH	power	0	2	182
Focused_BH_original	power	0	2	182
Yekutieli	power	0	2	182
Structured_Holm	power	0	2	182
BH	fdp	0	2	182
Leaf_BH	fdp	0	2	182
Focused_BH_original	fdp	0	2	182
Yekutieli	fdp	0	2	182
Structured_Holm	fdp	0	2	182
BH	power	1	2	195
Leaf_BH	power	1	2	195
Focused_BH_original	power	1	2	195
Yekutieli	power	0	2	195
Structured_Holm	power	1	2	195
BH	fdp	0	2	195
Leaf_BH	fdp	0	2	195
Focused_BH_original	fdp	0	2	195
Yekutieli	fdp	0	2	195
Structured_Holm	fdp	0	2	195
BH	power	0	2	208
Leaf_BH	power	0	2	208
Focused_BH_original	power	0	2	208
Yekutieli	power	0	2	208
Structured_Holm	power	0	2	208
BH	fdp	0	2	208
Leaf_BH	fdp	0	2	208
Focused_BH_original	fdp	0	2	208
Yekutieli	fdp	0	2	208
Structured_Holm	fdp	0	2	208
BH	power	1	2	221
Leaf_BH	power	1	2	221
Focused_BH_original	power	1	2	221
Yekutieli	power	0	2	221
Structured_Holm	power	1	2	221
BH	fdp	0	2	221
Leaf_BH	fdp	0	2	221
Focused_BH_original	fdp	0	2	221
Yekutieli	fdp	0	2	221
Structured_Holm	fdp	0	2	221
BH	power	0	2	234
Leaf_BH	power	0	2	234
Focused_BH_original	power	0	2	234
Yekutieli	power	0	2	234
Structured_Holm	power	0	2	234
BH	fdp	0	2	234
Leaf_BH	fdp	0	2	234
Focused_BH_original	fdp	0	2	234
Yekutieli	fdp	0	2	234
Structured_Holm	fdp	0	2	234
BH	power	0	2	247
Leaf_BH	power	0	2	247
Focused_BH_original	power	0	2	247
Yekutieli	power	0	2	247
Structured_Holm	power	0	2	247
BH	fdp	0	2	247
Leaf_BH	fdp	0	2	247
Focused_BH_original	fdp	0	2	247
Yekutieli	fdp	0	2	247
Structured_Holm	fdp	0	2	247
BH	power	3	2.5	10
Leaf_BH	power	3	2.5	10
Focused_BH_original	power	3	2.5	10
Yekutieli	power	0	2.5	10
Structured_Holm	power	0	2.5	10
BH	fdp	0.25	2.5	10
Leaf_BH	fdp	0.25	2.5	10
Focused_BH_original	fdp	0.25	2.5	10
Yekutieli	fdp	0	2.5	10
Structured_Holm	fdp	0	2.5	10
BH	power	0	2.5	23
Leaf_BH	power	0	2.5	23
Focused_BH_original	power	0	2.5	23
Yekutieli	power	0	2.5	23
Structured_Holm	power	0	2.5	23
BH	fdp	0	2.5	23
Leaf_BH	fdp	0	2.5	23
Focused_BH_original	fdp	0	2.5	23
Yekutieli	fdp	0	2.5	23
Structured_Holm	fdp	0	2.5	23
BH	power	2	2.5	36
Leaf_BH	power	3	2.5	36
Focused_BH_original	power	2	2.5	36
Yekutieli	power	0	2.5	36
Structured_Holm	power	0	2.5	36
BH	fdp	0	2.5	36
Leaf_BH	fdp	0	2.5	36
Focused_BH_original	fdp	0	2.5	36
Yekutieli	fdp	0	2.5	36
Structured_Holm	fdp	0	2.5	36
BH	power	0	2.5	49
Leaf_BH	power	0	2.5	49
Focused_BH_original	power	0	2.5	49
Yekutieli	power	0	2.5	49
Structured_Holm	power	0	2.5	49
BH	fdp	0	2.5	49
Leaf_BH	fdp	0	2.5	49
Focused_BH_original	fdp	0	2.5	49
Yekutieli	fdp	0	2.5	49
Structured_Holm	fdp	0	2.5	49
BH	power	0	2.5	62
Leaf_BH	power	0	2.5	62
Focused_BH_original	power	0	2.5	62
Yekutieli	power	0	2.5	62
Structured_Holm	power	0	2.5	62
BH	fdp	0	2.5	62
Leaf_BH	fdp	0	2.5	62
Focused_BH_original	fdp	0	2.5	62
Yekutieli	fdp	0	2.5	62
Structured_Holm	fdp	0	2.5	62
BH	power	1	2.5	75
Leaf_BH	power	1	2.5	75
Focused_BH_original	power	1	2.5	75
Yekutieli	power	0	2.5	75
Structured_Holm	power	1	2.5	75
BH	fdp	0	2.5	75
Leaf_BH	fdp	0	2.5	75
Focused_BH_original	fdp	0	2.5	75
Yekutieli	fdp	0	2.5	75
Structured_Holm	fdp	0	2.5	75
BH	power	4	2.5	88
Leaf_BH	power	4	2.5	88
Focused_BH_original	power	3	2.5	88
Yekutieli	power	0	2.5	88
Structured_Holm	power	2	2.5	88
BH	fdp	0.42857142857142855	2.5	88
Leaf_BH	fdp	0.42857142857142855	2.5	88
Focused_BH_original	fdp	0.4	2.5	88
Yekutieli	fdp	0	2.5	88
Structured_Holm	fdp	0.3333333333333333	2.5	88
BH	power	12	2.5	101
Leaf_BH	power	11	2.5	101
Focused_BH_original	power	12	2.5	101
Yekutieli	power	0	2.5	101
Structured_Holm	power	2	2.5	101
BH	fdp	0.14285714285714285	2.5	101
Leaf_BH	fdp	0.15384615384615385	2.5	101
Focused_BH_original	fdp	0.14285714285714285	2.5	101
Yekutieli	fdp	0	2.5	101
Structured_Holm	fdp	0	2.5	101
BH	power	2	2.5	114
Leaf_BH	power	2	2.5	114
Focused_BH_original	power	2	2.5	114
Yekutieli	power	0	2.5	114
Structured_Holm	power	2	2.5	114
BH	fdp	0	2.5	114
Leaf_BH	fdp	0	2.5	114
Focused_BH_original	fdp	0	2.5	114
Yekutieli	fdp	0	2.5	114
Structured_Holm	fdp	0	2.5	114
BH	power	11	2.5	127
Leaf_BH	power	11	2.5	127
Focused_BH_original	power	10	2.5	127
Yekutieli	power	0	2.5	127
Structured_Holm	power	4	2.5	127
BH	fdp	0.26666666666666666	2.5	127
Leaf_BH	fdp	0.26666666666666666	2.5	127
Focused_BH_original	fdp	0.2857142857142857	2.5	127
Yekutieli	fdp	0	2.5	127
Structured_Holm	fdp	0	2.5	127
BH	power	0	2.5	140
Leaf_BH	power	0	2.5	140
Focused_BH_original	power	0	2.5	140
Yekutieli	power	0	2.5	140
Structured_Holm	power	0	2.5	140
BH	fdp	0	2.5	140
Leaf_BH	fdp	0	2.5	140
Focused_BH_original	fdp	0	2.5	140
Yekutieli	fdp	0	2.5	140
Structured_Holm	fdp	0	2.5	140
BH	power	3	2.5	153
Leaf_BH	power	3	2.5	153
Focused_BH_original	power	3	2.5	153
Yekutieli	power	0	2.5	153
Structured_Holm	power	2	2.5	153
BH	fdp	0.25	2.5	153
Leaf_BH	fdp	0.25	2.5	153
Focused_BH_original	fdp	0.25	2.5	153
Yekutieli	fdp	0	2.5	153
Structured_Holm	fdp	0	2.5	153
BH	power	0	2.5	166
Leaf_BH	power	2	2.5	166
Focused_BH_original	power	0	2.5	166
Yekutieli	power	1	2.5	166
Structured_Holm	power	0	2.5	166
BH	fdp	0	2.5	166
Leaf_BH	fdp	0	2.5	166
Focused_BH_original	fdp	0	2.5	166
Yekutieli	fdp	0	2.5	166
Structured_Holm	fdp	0	2.5	166
BH	power	1	2.5	179
Leaf_BH	power	1	2.5	179
Focused_BH_original	power	1	2.5	179
Yekutieli	power	0	2.5	179
Structured_Holm	power	1	2.5	179
BH	fdp	0	2.5	179
Leaf_BH	fdp	0	2.5	179
Focused_BH_original	fdp	0	2.5	179
Yekutieli	fdp	0	2.5	179
Structured_Holm	fdp	0	2.5	179
BH	power	6	2.5	192
Leaf_BH	power	6	2.5	192
Focused_BH_original	power	6	2.5	192
Yekutieli	power	0	2.5	192
Structured_Holm	power	3	2.5	192
BH	fdp	0	2.5	192
Leaf_BH	fdp	0	2.5	192
Focused_BH_original	fdp	0	2.5	192
Yekutieli	fdp	0	2.5	192
Structured_Holm	fdp	0	2.5	192
BH	power	1	2.5	205
Leaf_BH	power	1	2.5	205
Focused_BH_original	power	1	2.5	205
Yekutieli	power	0	2.5	205
Structured_Holm	power	1	2.5	205
BH	fdp	0	2.5	205
Leaf_BH	fdp	0	2.5	205
Focused_BH_original	fdp	0	2.5	205
Yekutieli	fdp	0	2.5	205
Structured_Holm	fdp	0	2.5	205
BH	power	0	2.5	218
Leaf_BH	power	0	2.5	218
Focused_BH_original	power	0	2.5	218
Yekutieli	power	0	2.5	218
Structured_Holm	power	0	2.5	218
BH	fdp	0	2.5	218
Leaf_BH	fdp	0	2.5	218
Focused_BH_original	fdp	0	2.5	218
Yekutieli	fdp	0	2.5	218
Structured_Holm	fdp	0	2.5	218
BH	power	11	2.5	231
Leaf_BH	power	11	2.5	231
Focused_BH_original	power	10	2.5	231
Yekutieli	power	0	2.5	231
Structured_Holm	power	2	2.5	231
BH	fdp	0.08333333333333333	2.5	231
Leaf_BH	fdp	0.08333333333333333	2.5	231
Focused_BH_original	fdp	0.09090909090909091	2.5	231
Yekutieli	fdp	0	2.5	231
Structured_Holm	fdp	0	2.5	231
BH	power	2	2.5	244
Leaf_BH	power	2	2.5	244
Focused_BH_original	power	2	2.5	244
Yekutieli	power	0	2.5	244
Structured_Holm	power	1	2.5	244
BH	fdp	0.5	2.5	244
Leaf_BH	fdp	0.3333333333333333	2.5	244
Focused_BH_original	fdp	0.5	2.5	244
Yekutieli	fdp	0	2.5	244
Structured_Holm	fdp	0	2.5	244
BH	power	11	3	7
Leaf_BH	power	11	3	7
Focused_BH_original	power	8	3	7
Yekutieli	power	0	3	7
Structured_Holm	power	3	3	7
BH	fdp	0.15384615384615385	3	7
Leaf_BH	fdp	0.15384615384615385	3	7
Focused_BH_original	fdp	0.1111111111111111	3	7
Yekutieli	fdp	0	3	7
Structured_Holm	fdp	0	3	7
BH	power	12	3	20
Leaf_BH	power	12	3	20
Focused_BH_original	power	12	3	20
Yekutieli	power	0	3	20
Structured_Holm	power	5	3	20
BH	fdp	0.14285714285714285	3	20
Leaf_BH	fdp	0.07692307692307693	3	20
Focused_BH_original	fdp	0.14285714285714285	3	20
Yekutieli	fdp	0	3	20
Structured_Holm	fdp	0	3	20
BH	power	18	3	33
Leaf_BH	power	18	3	33
Focused_BH_original	power	17	3	33
Yekutieli	power	0	3	33
Structured_Holm	power	4	3	33
BH	fdp	0.05263157894736842	3	33
Leaf_BH	fdp	0.05263157894736842	3	33
Focused_BH_original	fdp	0.05555555555555555	3	33
Yekutieli	fdp	0	3	33
Structured_Holm	fdp	0	3	33
BH	power	18	3	46
Leaf_BH	power	18	3	46
Focused_BH_original	power	17	3	46
Yekutieli	power	0	3	46
Structured_Holm	power	4	3	46
BH	fdp	0.18181818181818182	3	46
Leaf_BH	fdp	0.18181818181818182	3	46
Focused_BH_original	fdp	0.19047619047619047	3	46
Yekutieli	fdp	0	3	46
Structured_Holm	fdp	0	3	46
