method	metric	value	signal_strength	rep
BH	power	0	1	22
Focused_BH_original	power	0	1	22
Focused_BH_permutation	power	0	1	22
Structured_Holm	power	0	1	22
BH	fdp	0	1	22
Focused_BH_original	fdp	0	1	22
Focused_BH_permutation	fdp	0	1	22
Structured_Holm	fdp	0	1	22
BH	power	0	1	132
Focused_BH_original	power	0	1	132
Focused_BH_permutation	power	0	1	132
Structured_Holm	power	0	1	132
BH	fdp	0	1	132
Focused_BH_original	fdp	0	1	132
Focused_BH_permutation	fdp	0	1	132
Structured_Holm	fdp	0	1	132
BH	power	0	1	242
Focused_BH_original	power	0	1	242
Focused_BH_permutation	power	0	1	242
Structured_Holm	power	0	1	242
BH	fdp	0	1	242
Focused_BH_original	fdp	0	1	242
Focused_BH_permutation	fdp	0	1	242
Structured_Holm	fdp	0	1	242
BH	power	0	1.5	102
Focused_BH_original	power	0	1.5	102
Focused_BH_permutation	power	0	1.5	102
Structured_Holm	power	0	1.5	102
BH	fdp	0	1.5	102
Focused_BH_original	fdp	0	1.5	102
Focused_BH_permutation	fdp	0	1.5	102
Structured_Holm	fdp	0	1.5	102
BH	power	0	1.5	212
Focused_BH_original	power	0	1.5	212
Focused_BH_permutation	power	0	1.5	212
Structured_Holm	power	0	1.5	212
BH	fdp	0	1.5	212
Focused_BH_original	fdp	0	1.5	212
Focused_BH_permutation	fdp	0	1.5	212
Structured_Holm	fdp	0	1.5	212
BH	power	0	2	72
Focused_BH_original	power	0	2	72
Focused_BH_permutation	power	0	2	72
Structured_Holm	power	0	2	72
BH	fdp	0	2	72
Focused_BH_original	fdp	0	2	72
Focused_BH_permutation	fdp	0	2	72
Structured_Holm	fdp	0	2	72
BH	power	0	2	182
Focused_BH_original	power	0	2	182
Focused_BH_permutation	power	0	2	182
Structured_Holm	power	0	2	182
BH	fdp	1	2	182
Focused_BH_original	fdp	0	2	182
Focused_BH_permutation	fdp	0	2	182
Structured_Holm	fdp	0	2	182
BH	power	0	2.5	42
Focused_BH_original	power	0	2.5	42
Focused_BH_permutation	power	0	2.5	42
Structured_Holm	power	0	2.5	42
BH	fdp	0	2.5	42
Focused_BH_original	fdp	0	2.5	42
Focused_BH_permutation	fdp	0	2.5	42
Structured_Holm	fdp	0	2.5	42
BH	power	1	2.5	152
Focused_BH_original	power	0	2.5	152
Focused_BH_permutation	power	1	2.5	152
Structured_Holm	power	0	2.5	152
BH	fdp	0.875	2.5	152
Focused_BH_original	fdp	1	2.5	152
Focused_BH_permutation	fdp	0.875	2.5	152
Structured_Holm	fdp	0	2.5	152
BH	power	0	3	12
Focused_BH_original	power	0	3	12
Focused_BH_permutation	power	0	3	12
Structured_Holm	power	0	3	12
BH	fdp	0	3	12
Focused_BH_original	fdp	0	3	12
Focused_BH_permutation	fdp	0	3	12
Structured_Holm	fdp	0	3	12
BH	power	5	3	122
Focused_BH_original	power	2	3	122
Focused_BH_permutation	power	4	3	122
Structured_Holm	power	2	3	122
BH	fdp	0.16666666666666666	3	122
Focused_BH_original	fdp	0	3	122
Focused_BH_permutation	fdp	0	3	122
Structured_Holm	fdp	0	3	122
BH	power	0	3	232
Focused_BH_original	power	0	3	232
Focused_BH_permutation	power	0	3	232
Structured_Holm	power	0	3	232
BH	fdp	0	3	232
Focused_BH_original	fdp	0	3	232
Focused_BH_permutation	fdp	0	3	232
Structured_Holm	fdp	0	3	232
BH	power	0	3.5	92
Focused_BH_original	power	0	3.5	92
Focused_BH_permutation	power	0	3.5	92
Structured_Holm	power	0	3.5	92
BH	fdp	0	3.5	92
Focused_BH_original	fdp	0	3.5	92
Focused_BH_permutation	fdp	0	3.5	92
Structured_Holm	fdp	0	3.5	92
BH	power	14	3.5	202
Focused_BH_original	power	9	3.5	202
Focused_BH_permutation	power	12	3.5	202
Structured_Holm	power	7	3.5	202
BH	fdp	0.2631578947368421	3.5	202
Focused_BH_original	fdp	0	3.5	202
Focused_BH_permutation	fdp	0.07692307692307693	3.5	202
Structured_Holm	fdp	0	3.5	202
BH	power	18	4	62
Focused_BH_original	power	17	4	62
Focused_BH_permutation	power	17	4	62
Structured_Holm	power	15	4	62
BH	fdp	0.14285714285714285	4	62
Focused_BH_original	fdp	0	4	62
Focused_BH_permutation	fdp	0	4	62
Structured_Holm	fdp	0	4	62
BH	power	26	4	172
Focused_BH_original	power	25	4	172
Focused_BH_permutation	power	25	4	172
Structured_Holm	power	13	4	172
BH	fdp	0.43478260869565216	4	172
Focused_BH_original	fdp	0.16666666666666666	4	172
Focused_BH_permutation	fdp	0.24242424242424243	4	172
Structured_Holm	fdp	0	4	172
BH	power	25	4.5	32
Focused_BH_original	power	23	4.5	32
Focused_BH_permutation	power	25	4.5	32
Structured_Holm	power	16	4.5	32
BH	fdp	0.10714285714285714	4.5	32
Focused_BH_original	fdp	0.041666666666666664	4.5	32
Focused_BH_permutation	fdp	0.07407407407407407	4.5	32
Structured_Holm	fdp	0	4.5	32
BH	power	25	4.5	142
Focused_BH_original	power	22	4.5	142
Focused_BH_permutation	power	22	4.5	142
Structured_Holm	power	13	4.5	142
BH	fdp	0.576271186440678	4.5	142
Focused_BH_original	fdp	0.35294117647058826	4.5	142
Focused_BH_permutation	fdp	0.4883720930232558	4.5	142
Structured_Holm	fdp	0.3157894736842105	4.5	142
BH	power	27	5	2
Focused_BH_original	power	27	5	2
Focused_BH_permutation	power	27	5	2
Structured_Holm	power	26	5	2
BH	fdp	0.15625	5	2
Focused_BH_original	fdp	0.03571428571428571	5	2
Focused_BH_permutation	fdp	0.1	5	2
Structured_Holm	fdp	0	5	2
BH	power	28	5	112
Focused_BH_original	power	28	5	112
Focused_BH_permutation	power	28	5	112
Structured_Holm	power	21	5	112
BH	fdp	0.06666666666666667	5	112
Focused_BH_original	fdp	0	5	112
Focused_BH_permutation	fdp	0.06666666666666667	5	112
Structured_Holm	fdp	0	5	112
BH	power	26	5	222
Focused_BH_original	power	26	5	222
Focused_BH_permutation	power	26	5	222
Structured_Holm	power	23	5	222
BH	fdp	0.10344827586206896	5	222
Focused_BH_original	fdp	0	5	222
Focused_BH_permutation	fdp	0	5	222
Structured_Holm	fdp	0	5	222
BH	power	26	5.5	82
Focused_BH_original	power	26	5.5	82
Focused_BH_permutation	power	26	5.5	82
Structured_Holm	power	25	5.5	82
BH	fdp	0.1875	5.5	82
Focused_BH_original	fdp	0	5.5	82
Focused_BH_permutation	fdp	0	5.5	82
Structured_Holm	fdp	0	5.5	82
BH	power	19	5.5	192
Focused_BH_original	power	17	5.5	192
Focused_BH_permutation	power	17	5.5	192
Structured_Holm	power	14	5.5	192
BH	fdp	0.17391304347826086	5.5	192
Focused_BH_original	fdp	0	5.5	192
Focused_BH_permutation	fdp	0.05555555555555555	5.5	192
Structured_Holm	fdp	0	5.5	192
BH	power	26	6	52
Focused_BH_original	power	26	6	52
Focused_BH_permutation	power	26	6	52
Structured_Holm	power	25	6	52
BH	fdp	0.1875	6	52
Focused_BH_original	fdp	0.037037037037037035	6	52
Focused_BH_permutation	fdp	0.10344827586206896	6	52
Structured_Holm	fdp	0	6	52
BH	power	28	6	162
Focused_BH_original	power	28	6	162
Focused_BH_permutation	power	28	6	162
Structured_Holm	power	26	6	162
BH	fdp	0.125	6	162
Focused_BH_original	fdp	0	6	162
Focused_BH_permutation	fdp	0.034482758620689655	6	162
Structured_Holm	fdp	0	6	162
#
#
### FUNCTION CALL: ###
# run_one_experiment(experiment_name = "GO_Simes", experiment_index = 22, base_dir = "/pylon5/ms5piap/ekatsevi/focused-bh")
#
#
### VERSION CONTROL INFORMATION ###
# | Author: ekatsevi <katsevich.gene@gmail.com>
# | Date:   Mon Dec 30 12:00:49 2019 -0500
# In Git repository Focused-BH-private, on branch master,
# * commit 11c7ac8032c9367e5e9b41ad9afd218dd410377d (HEAD, origin/master, origin/HEAD, master)
#
#
### R SESSION INFORMATION: ###
# R version 3.6.0 (2019-04-26)
# Platform: x86_64-pc-linux-gnu (64-bit)
# Running under: CentOS Linux 7 (Core)
# 
# Matrix products: default
# BLAS/LAPACK: /opt/intel/compilers_and_libraries_2019.3.199/linux/mkl/lib/intel64_lin/libmkl_intel_lp64.so
# 
# locale:
#  [1] LC_CTYPE=en_US.UTF-8       LC_NUMERIC=C              
#  [3] LC_TIME=en_US.UTF-8        LC_COLLATE=en_US.UTF-8    
#  [5] LC_MONETARY=en_US.UTF-8    LC_MESSAGES=en_US.UTF-8   
#  [7] LC_PAPER=en_US.UTF-8       LC_NAME=C                 
#  [9] LC_ADDRESS=C               LC_TELEPHONE=C            
# [11] LC_MEASUREMENT=en_US.UTF-8 LC_IDENTIFICATION=C       
# 
# attached base packages:
# [1] parallel  stats     graphics  grDevices utils     datasets  methods  
# [8] base     
# 
# other attached packages:
#  [1] multtest_2.42.0     Biobase_2.46.0      BiocGenerics_0.32.0
#  [4] Matrix_1.2-17       forcats_0.4.0       stringr_1.4.0      
#  [7] dplyr_0.8.3         purrr_0.3.3         readr_1.3.1        
# [10] tidyr_1.0.0         tibble_2.1.3        ggplot2_3.2.1      
# [13] tidyverse_1.3.0     reshape2_1.4.3      R.utils_2.9.2      
# [16] R.oo_1.23.0         R.methodsS3_1.7.1   ape_5.3            
# [19] igraph_1.2.4.2      structSSI_1.1.1     cherry_0.6-13      
# [22] qvalue_2.18.0       ontologyIndex_2.5   readxl_1.3.1       
# 
# loaded via a namespace (and not attached):
#  [1] tidyselect_0.2.5  lpSolve_5.6.13.3  splines_3.6.0     haven_2.2.0      
#  [5] lattice_0.20-38   colorspace_1.4-1  generics_0.0.2    vctrs_0.2.0      
#  [9] stats4_3.6.0      survival_2.44-1.1 rlang_0.4.1       pillar_1.4.2     
