method	metric	value	signal_strength	rep
BH	power	0	1	15
Focused_BH_original	power	0	1	15
Focused_BH_permutation	power	0	1	15
Structured_Holm	power	0	1	15
BH	fdp	0	1	15
Focused_BH_original	fdp	0	1	15
Focused_BH_permutation	fdp	0	1	15
Structured_Holm	fdp	0	1	15
BH	power	0	1	125
Focused_BH_original	power	0	1	125
Focused_BH_permutation	power	0	1	125
Structured_Holm	power	0	1	125
BH	fdp	0	1	125
Focused_BH_original	fdp	0	1	125
Focused_BH_permutation	fdp	0	1	125
Structured_Holm	fdp	0	1	125
BH	power	0	1	235
Focused_BH_original	power	0	1	235
Focused_BH_permutation	power	0	1	235
Structured_Holm	power	0	1	235
BH	fdp	0	1	235
Focused_BH_original	fdp	0	1	235
Focused_BH_permutation	fdp	0	1	235
Structured_Holm	fdp	0	1	235
BH	power	0	1.5	95
Focused_BH_original	power	0	1.5	95
Focused_BH_permutation	power	0	1.5	95
Structured_Holm	power	0	1.5	95
BH	fdp	0	1.5	95
Focused_BH_original	fdp	0	1.5	95
Focused_BH_permutation	fdp	0	1.5	95
Structured_Holm	fdp	0	1.5	95
BH	power	0	1.5	205
Focused_BH_original	power	0	1.5	205
Focused_BH_permutation	power	0	1.5	205
Structured_Holm	power	0	1.5	205
BH	fdp	0	1.5	205
Focused_BH_original	fdp	0	1.5	205
Focused_BH_permutation	fdp	0	1.5	205
Structured_Holm	fdp	0	1.5	205
BH	power	0	2	65
Focused_BH_original	power	0	2	65
Focused_BH_permutation	power	0	2	65
Structured_Holm	power	0	2	65
BH	fdp	0	2	65
Focused_BH_original	fdp	0	2	65
Focused_BH_permutation	fdp	0	2	65
Structured_Holm	fdp	0	2	65
BH	power	0	2	175
Focused_BH_original	power	0	2	175
Focused_BH_permutation	power	0	2	175
Structured_Holm	power	0	2	175
BH	fdp	0	2	175
Focused_BH_original	fdp	0	2	175
Focused_BH_permutation	fdp	0	2	175
Structured_Holm	fdp	0	2	175
BH	power	17	2.5	35
Focused_BH_original	power	13	2.5	35
Focused_BH_permutation	power	17	2.5	35
Structured_Holm	power	7	2.5	35
BH	fdp	0.10526315789473684	2.5	35
Focused_BH_original	fdp	0	2.5	35
Focused_BH_permutation	fdp	0.05555555555555555	2.5	35
Structured_Holm	fdp	0	2.5	35
BH	power	0	2.5	145
Focused_BH_original	power	0	2.5	145
Focused_BH_permutation	power	0	2.5	145
Structured_Holm	power	0	2.5	145
BH	fdp	0	2.5	145
Focused_BH_original	fdp	0	2.5	145
Focused_BH_permutation	fdp	0	2.5	145
Structured_Holm	fdp	0	2.5	145
BH	power	0	3	5
Focused_BH_original	power	0	3	5
Focused_BH_permutation	power	0	3	5
Structured_Holm	power	0	3	5
BH	fdp	0	3	5
Focused_BH_original	fdp	0	3	5
Focused_BH_permutation	fdp	0	3	5
Structured_Holm	fdp	0	3	5
BH	power	15	3	115
Focused_BH_original	power	9	3	115
Focused_BH_permutation	power	10	3	115
Structured_Holm	power	8	3	115
BH	fdp	0.16666666666666666	3	115
Focused_BH_original	fdp	0	3	115
Focused_BH_permutation	fdp	0.09090909090909091	3	115
Structured_Holm	fdp	0	3	115
BH	power	0	3	225
Focused_BH_original	power	0	3	225
Focused_BH_permutation	power	0	3	225
Structured_Holm	power	0	3	225
BH	fdp	0	3	225
Focused_BH_original	fdp	0	3	225
Focused_BH_permutation	fdp	0	3	225
Structured_Holm	fdp	0	3	225
BH	power	16	3.5	85
Focused_BH_original	power	8	3.5	85
Focused_BH_permutation	power	13	3.5	85
Structured_Holm	power	3	3.5	85
BH	fdp	0.15789473684210525	3.5	85
Focused_BH_original	fdp	0.2	3.5	85
Focused_BH_permutation	fdp	0.13333333333333333	3.5	85
Structured_Holm	fdp	0	3.5	85
BH	power	22	3.5	195
Focused_BH_original	power	12	3.5	195
Focused_BH_permutation	power	16	3.5	195
Structured_Holm	power	5	3.5	195
BH	fdp	0.18518518518518517	3.5	195
Focused_BH_original	fdp	0	3.5	195
Focused_BH_permutation	fdp	0.15789473684210525	3.5	195
Structured_Holm	fdp	0	3.5	195
BH	power	26	4	55
Focused_BH_original	power	25	4	55
Focused_BH_permutation	power	26	4	55
Structured_Holm	power	20	4	55
BH	fdp	0.10344827586206896	4	55
Focused_BH_original	fdp	0	4	55
Focused_BH_permutation	fdp	0.037037037037037035	4	55
Structured_Holm	fdp	0	4	55
BH	power	25	4	165
Focused_BH_original	power	22	4	165
Focused_BH_permutation	power	24	4	165
Structured_Holm	power	18	4	165
BH	fdp	0.038461538461538464	4	165
Focused_BH_original	fdp	0	4	165
Focused_BH_permutation	fdp	0	4	165
Structured_Holm	fdp	0	4	165
BH	power	27	4.5	25
Focused_BH_original	power	27	4.5	25
Focused_BH_permutation	power	27	4.5	25
Structured_Holm	power	20	4.5	25
BH	fdp	0.1	4.5	25
Focused_BH_original	fdp	0	4.5	25
Focused_BH_permutation	fdp	0	4.5	25
Structured_Holm	fdp	0	4.5	25
BH	power	25	4.5	135
Focused_BH_original	power	24	4.5	135
Focused_BH_permutation	power	25	4.5	135
Structured_Holm	power	16	4.5	135
BH	fdp	0.21875	4.5	135
Focused_BH_original	fdp	0	4.5	135
Focused_BH_permutation	fdp	0.038461538461538464	4.5	135
Structured_Holm	fdp	0	4.5	135
BH	power	24	4.5	245
Focused_BH_original	power	24	4.5	245
Focused_BH_permutation	power	24	4.5	245
Structured_Holm	power	23	4.5	245
BH	fdp	0.29411764705882354	4.5	245
Focused_BH_original	fdp	0.07692307692307693	4.5	245
Focused_BH_permutation	fdp	0.14285714285714285	4.5	245
Structured_Holm	fdp	0	4.5	245
BH	power	27	5	105
Focused_BH_original	power	26	5	105
Focused_BH_permutation	power	26	5	105
Structured_Holm	power	19	5	105
BH	fdp	0.03571428571428571	5	105
Focused_BH_original	fdp	0	5	105
Focused_BH_permutation	fdp	0.037037037037037035	5	105
Structured_Holm	fdp	0	5	105
BH	power	20	5	215
Focused_BH_original	power	20	5	215
Focused_BH_permutation	power	20	5	215
Structured_Holm	power	18	5	215
BH	fdp	0.047619047619047616	5	215
Focused_BH_original	fdp	0	5	215
Focused_BH_permutation	fdp	0	5	215
Structured_Holm	fdp	0	5	215
BH	power	27	5.5	75
Focused_BH_original	power	27	5.5	75
Focused_BH_permutation	power	27	5.5	75
Structured_Holm	power	27	5.5	75
BH	fdp	0.18181818181818182	5.5	75
Focused_BH_original	fdp	0.03571428571428571	5.5	75
Focused_BH_permutation	fdp	0.03571428571428571	5.5	75
Structured_Holm	fdp	0	5.5	75
BH	power	23	5.5	185
Focused_BH_original	power	23	5.5	185
Focused_BH_permutation	power	23	5.5	185
Structured_Holm	power	23	5.5	185
