method	metric	value	signal_strength	rep
BH	power	0	1	91
Focused_BH_original	power	0	1	91
Focused_BH_permutation	power	0	1	91
Structured_Holm	power	0	1	91
BH	fdp	0	1	91
Focused_BH_original	fdp	0	1	91
Focused_BH_permutation	fdp	0	1	91
Structured_Holm	fdp	0	1	91
BH	power	0	1	201
Focused_BH_original	power	0	1	201
Focused_BH_permutation	power	0	1	201
Structured_Holm	power	0	1	201
BH	fdp	0	1	201
Focused_BH_original	fdp	0	1	201
Focused_BH_permutation	fdp	0	1	201
Structured_Holm	fdp	0	1	201
BH	power	0	1.5	61
Focused_BH_original	power	0	1.5	61
Focused_BH_permutation	power	0	1.5	61
Structured_Holm	power	0	1.5	61
BH	fdp	0	1.5	61
Focused_BH_original	fdp	0	1.5	61
Focused_BH_permutation	fdp	0	1.5	61
Structured_Holm	fdp	0	1.5	61
BH	power	0	1.5	171
Focused_BH_original	power	0	1.5	171
Focused_BH_permutation	power	0	1.5	171
Structured_Holm	power	0	1.5	171
BH	fdp	1	1.5	171
Focused_BH_original	fdp	1	1.5	171
Focused_BH_permutation	fdp	1	1.5	171
Structured_Holm	fdp	1	1.5	171
BH	power	0	2	31
Focused_BH_original	power	0	2	31
Focused_BH_permutation	power	0	2	31
Structured_Holm	power	0	2	31
BH	fdp	0	2	31
Focused_BH_original	fdp	0	2	31
Focused_BH_permutation	fdp	0	2	31
Structured_Holm	fdp	0	2	31
BH	power	0	2	141
Focused_BH_original	power	0	2	141
Focused_BH_permutation	power	0	2	141
Structured_Holm	power	0	2	141
BH	fdp	0	2	141
Focused_BH_original	fdp	0	2	141
Focused_BH_permutation	fdp	0	2	141
Structured_Holm	fdp	0	2	141
BH	power	0	2.5	1
Focused_BH_original	power	0	2.5	1
Focused_BH_permutation	power	0	2.5	1
Structured_Holm	power	0	2.5	1
BH	fdp	0	2.5	1
Focused_BH_original	fdp	0	2.5	1
Focused_BH_permutation	fdp	0	2.5	1
Structured_Holm	fdp	0	2.5	1
BH	power	0	2.5	111
Focused_BH_original	power	0	2.5	111
Focused_BH_permutation	power	0	2.5	111
Structured_Holm	power	0	2.5	111
BH	fdp	0	2.5	111
Focused_BH_original	fdp	0	2.5	111
Focused_BH_permutation	fdp	0	2.5	111
Structured_Holm	fdp	0	2.5	111
BH	power	0	2.5	221
Focused_BH_original	power	0	2.5	221
Focused_BH_permutation	power	0	2.5	221
Structured_Holm	power	0	2.5	221
BH	fdp	0	2.5	221
