method	metric	value	signal_strength	rep
BH	power	0	1	104
Focused_BH_original	power	0	1	104
Focused_BH_permutation	power	0	1	104
Structured_Holm	power	0	1	104
BH	fdp	0	1	104
Focused_BH_original	fdp	0	1	104
Focused_BH_permutation	fdp	0	1	104
Structured_Holm	fdp	0	1	104
BH	power	0	1	214
Focused_BH_original	power	0	1	214
Focused_BH_permutation	power	0	1	214
Structured_Holm	power	0	1	214
BH	fdp	0	1	214
Focused_BH_original	fdp	0	1	214
Focused_BH_permutation	fdp	0	1	214
Structured_Holm	fdp	0	1	214
BH	power	0	1.5	74
Focused_BH_original	power	0	1.5	74
Focused_BH_permutation	power	0	1.5	74
Structured_Holm	power	0	1.5	74
BH	fdp	0	1.5	74
Focused_BH_original	fdp	0	1.5	74
Focused_BH_permutation	fdp	0	1.5	74
Structured_Holm	fdp	0	1.5	74
BH	power	2	1.5	184
Focused_BH_original	power	1	1.5	184
Focused_BH_permutation	power	2	1.5	184
Structured_Holm	power	1	1.5	184
BH	fdp	0	1.5	184
Focused_BH_original	fdp	0	1.5	184
Focused_BH_permutation	fdp	0	1.5	184
Structured_Holm	fdp	0	1.5	184
BH	power	0	2	44
Focused_BH_original	power	0	2	44
Focused_BH_permutation	power	0	2	44
Structured_Holm	power	0	2	44
BH	fdp	0	2	44
Focused_BH_original	fdp	0	2	44
Focused_BH_permutation	fdp	0	2	44
Structured_Holm	fdp	0	2	44
BH	power	0	2	154
Focused_BH_original	power	0	2	154
Focused_BH_permutation	power	0	2	154
Structured_Holm	power	0	2	154
BH	fdp	0	2	154
Focused_BH_original	fdp	0	2	154
Focused_BH_permutation	fdp	0	2	154
Structured_Holm	fdp	0	2	154
BH	power	3	2.5	14
Focused_BH_original	power	0	2.5	14
Focused_BH_permutation	power	3	2.5	14
Structured_Holm	power	0	2.5	14
BH	fdp	0.7272727272727273	2.5	14
Focused_BH_original	fdp	0	2.5	14
Focused_BH_permutation	fdp	0.7272727272727273	2.5	14
Structured_Holm	fdp	0	2.5	14
BH	power	19	2.5	124
Focused_BH_original	power	11	2.5	124
Focused_BH_permutation	power	18	2.5	124
Structured_Holm	power	6	2.5	124
BH	fdp	0.17391304347826086	2.5	124
Focused_BH_original	fdp	0.08333333333333333	2.5	124
Focused_BH_permutation	fdp	0.18181818181818182	2.5	124
Structured_Holm	fdp	0	2.5	124
BH	power	0	2.5	234
Focused_BH_original	power	0	2.5	234
Focused_BH_permutation	power	0	2.5	234
Structured_Holm	power	0	2.5	234
BH	fdp	0	2.5	234
Focused_BH_original	fdp	0	2.5	234
Focused_BH_permutation	fdp	0	2.5	234
Structured_Holm	fdp	0	2.5	234
BH	power	12	3	94
Focused_BH_original	power	1	3	94
Focused_BH_permutation	power	12	3	94
Structured_Holm	power	1	3	94
BH	fdp	0	3	94
Focused_BH_original	fdp	0	3	94
Focused_BH_permutation	fdp	0	3	94
Structured_Holm	fdp	0	3	94
BH	power	6	3	204
Focused_BH_original	power	6	3	204
Focused_BH_permutation	power	6	3	204
Structured_Holm	power	6	3	204
BH	fdp	0.5384615384615384	3	204
Focused_BH_original	fdp	0	3	204
Focused_BH_permutation	fdp	0	3	204
Structured_Holm	fdp	0	3	204
BH	power	20	3.5	64
Focused_BH_original	power	20	3.5	64
Focused_BH_permutation	power	20	3.5	64
Structured_Holm	power	18	3.5	64
BH	fdp	0	3.5	64
Focused_BH_original	fdp	0	3.5	64
Focused_BH_permutation	fdp	0	3.5	64
Structured_Holm	fdp	0	3.5	64
BH	power	24	3.5	174
Focused_BH_original	power	22	3.5	174
Focused_BH_permutation	power	23	3.5	174
Structured_Holm	power	21	3.5	174
BH	fdp	0.04	3.5	174
Focused_BH_original	fdp	0	3.5	174
Focused_BH_permutation	fdp	0	3.5	174
Structured_Holm	fdp	0	3.5	174
BH	power	25	4	34
Focused_BH_original	power	20	4	34
Focused_BH_permutation	power	25	4	34
Structured_Holm	power	13	4	34
BH	fdp	0.038461538461538464	4	34
Focused_BH_original	fdp	0	4	34
Focused_BH_permutation	fdp	0	4	34
Structured_Holm	fdp	0	4	34
BH	power	22	4	144
Focused_BH_original	power	21	4	144
Focused_BH_permutation	power	22	4	144
Structured_Holm	power	19	4	144
BH	fdp	0.043478260869565216	4	144
Focused_BH_original	fdp	0	4	144
Focused_BH_permutation	fdp	0	4	144
Structured_Holm	fdp	0	4	144
BH	power	23	4.5	4
Focused_BH_original	power	19	4.5	4
Focused_BH_permutation	power	22	4.5	4
Structured_Holm	power	18	4.5	4
BH	fdp	0.17857142857142858	4.5	4
Focused_BH_original	fdp	0	4.5	4
Focused_BH_permutation	fdp	0.08333333333333333	4.5	4
Structured_Holm	fdp	0	4.5	4
BH	power	21	4.5	114
Focused_BH_original	power	20	4.5	114
Focused_BH_permutation	power	20	4.5	114
Structured_Holm	power	17	4.5	114
BH	fdp	0.25	4.5	114
Focused_BH_original	fdp	0.13043478260869565	4.5	114
Focused_BH_permutation	fdp	0.13043478260869565	4.5	114
Structured_Holm	fdp	0	4.5	114
BH	power	17	4.5	224
Focused_BH_original	power	16	4.5	224
Focused_BH_permutation	power	16	4.5	224
Structured_Holm	power	16	4.5	224
BH	fdp	0.32	4.5	224
Focused_BH_original	fdp	0	4.5	224
Focused_BH_permutation	fdp	0.1111111111111111	4.5	224
Structured_Holm	fdp	0	4.5	224
BH	power	26	5	84
Focused_BH_original	power	26	5	84
Focused_BH_permutation	power	26	5	84
Structured_Holm	power	26	5	84
BH	fdp	0.10344827586206896	5	84
Focused_BH_original	fdp	0	5	84
Focused_BH_permutation	fdp	0.037037037037037035	5	84
Structured_Holm	fdp	0	5	84
BH	power	26	5	194
Focused_BH_original	power	26	5	194
Focused_BH_permutation	power	26	5	194
Structured_Holm	power	25	5	194
BH	fdp	0.10344827586206896	5	194
Focused_BH_original	fdp	0.07142857142857142	5	194
Focused_BH_permutation	fdp	0.037037037037037035	5	194
Structured_Holm	fdp	0	5	194
BH	power	22	5.5	54
Focused_BH_original	power	22	5.5	54
Focused_BH_permutation	power	22	5.5	54
Structured_Holm	power	22	5.5	54
BH	fdp	0.18518518518518517	5.5	54
Focused_BH_original	fdp	0	5.5	54
Focused_BH_permutation	fdp	0.043478260869565216	5.5	54
Structured_Holm	fdp	0	5.5	54
BH	power	26	5.5	164
Focused_BH_original	power	25	5.5	164
Focused_BH_permutation	power	26	5.5	164
Structured_Holm	power	21	5.5	164
BH	fdp	0.16129032258064516	5.5	164
Focused_BH_original	fdp	0	5.5	164
Focused_BH_permutation	fdp	0	5.5	164
Structured_Holm	fdp	0	5.5	164
BH	power	25	6	24
Focused_BH_original	power	24	6	24
Focused_BH_permutation	power	25	6	24
Structured_Holm	power	24	6	24
BH	fdp	0.10714285714285714	6	24
Focused_BH_original	fdp	0.04	6	24
Focused_BH_permutation	fdp	0.07407407407407407	6	24
Structured_Holm	fdp	0	6	24
BH	power	26	6	134
Focused_BH_original	power	26	6	134
Focused_BH_permutation	power	26	6	134
Structured_Holm	power	26	6	134
BH	fdp	0.037037037037037035	6	134
Focused_BH_original	fdp	0	6	134
Focused_BH_permutation	fdp	0.037037037037037035	6	134
Structured_Holm	fdp	0	6	134
BH	power	22	6	244
Focused_BH_original	power	22	6	244
Focused_BH_permutation	power	22	6	244
Structured_Holm	power	21	6	244
BH	fdp	0.35294117647058826	6	244
Focused_BH_original	fdp	0.2903225806451613	6	244
Focused_BH_permutation	fdp	0.35294117647058826	6	244
Structured_Holm	fdp	0	6	244
#
#
### FUNCTION CALL: ###
# run_one_experiment(experiment_name = "GO_Simes", experiment_index = 104, base_dir = "/pylon5/ms5piap/ekatsevi/focused-bh")
#
#
### VERSION CONTROL INFORMATION ###
# | Author: ekatsevi <katsevich.gene@gmail.com>
# | Date:   Mon Dec 30 12:00:49 2019 -0500
# In Git repository Focused-BH-private, on branch master,
# * commit 11c7ac8032c9367e5e9b41ad9afd218dd410377d (HEAD, origin/master, origin/HEAD, master)
#
#
### R SESSION INFORMATION: ###
# R version 3.6.0 (2019-04-26)
# Platform: x86_64-pc-linux-gnu (64-bit)
# Running under: CentOS Linux 7 (Core)
# 
# Matrix products: default
# BLAS/LAPACK: /opt/intel/compilers_and_libraries_2019.3.199/linux/mkl/lib/intel64_lin/libmkl_intel_lp64.so
# 
# locale:
#  [1] LC_CTYPE=en_US.UTF-8       LC_NUMERIC=C              
#  [3] LC_TIME=en_US.UTF-8        LC_COLLATE=en_US.UTF-8    
#  [5] LC_MONETARY=en_US.UTF-8    LC_MESSAGES=en_US.UTF-8   
#  [7] LC_PAPER=en_US.UTF-8       LC_NAME=C                 
#  [9] LC_ADDRESS=C               LC_TELEPHONE=C            
# [11] LC_MEASUREMENT=en_US.UTF-8 LC_IDENTIFICATION=C       
# 
# attached base packages:
# [1] parallel  stats     graphics  grDevices utils     datasets  methods  
# [8] base     
# 
# other attached packages:
#  [1] multtest_2.42.0     Biobase_2.46.0      BiocGenerics_0.32.0
#  [4] Matrix_1.2-17       forcats_0.4.0       stringr_1.4.0      
#  [7] dplyr_0.8.3         purrr_0.3.3         readr_1.3.1        
# [10] tidyr_1.0.0         tibble_2.1.3        ggplot2_3.2.1      
# [13] tidyverse_1.3.0     reshape2_1.4.3      R.utils_2.9.2      
# [16] R.oo_1.23.0         R.methodsS3_1.7.1   ape_5.3            
# [19] igraph_1.2.4.2      structSSI_1.1.1     cherry_0.6-13      
# [22] qvalue_2.18.0       ontologyIndex_2.5   readxl_1.3.1       
# 
# loaded via a namespace (and not attached):
#  [1] tidyselect_0.2.5  lpSolve_5.6.13.3  splines_3.6.0     haven_2.2.0      
#  [5] lattice_0.20-38   colorspace_1.4-1  generics_0.0.2    vctrs_0.2.0      
#  [9] stats4_3.6.0      survival_2.44-1.1 rlang_0.4.1       pillar_1.4.2     
# [13] withr_2.1.2       glue_1.3.1        DBI_1.0.0         dbplyr_1.4.2     
# [17] modelr_0.1.5      lifecycle_0.1.0   plyr_1.8.4        munsell_0.5.0    
# [21] gtable_0.3.0      cellranger_1.1.0  rvest_0.3.5       broom_0.5.2      
# [25] hommel_1.5        Rcpp_1.0.3        scales_1.1.0      backports_1.1.5  
