method	metric	value	signal_strength	rep
BH	power	0	1	59
Focused_BH_original	power	0	1	59
Focused_BH_permutation	power	0	1	59
Structured_Holm	power	0	1	59
BH	fdp	0	1	59
Focused_BH_original	fdp	0	1	59
Focused_BH_permutation	fdp	0	1	59
Structured_Holm	fdp	0	1	59
BH	power	0	1	169
Focused_BH_original	power	0	1	169
Focused_BH_permutation	power	0	1	169
Structured_Holm	power	0	1	169
BH	fdp	0	1	169
Focused_BH_original	fdp	0	1	169
Focused_BH_permutation	fdp	0	1	169
Structured_Holm	fdp	0	1	169
BH	power	0	1.5	29
Focused_BH_original	power	0	1.5	29
Focused_BH_permutation	power	0	1.5	29
Structured_Holm	power	0	1.5	29
BH	fdp	0	1.5	29
Focused_BH_original	fdp	0	1.5	29
Focused_BH_permutation	fdp	0	1.5	29
Structured_Holm	fdp	0	1.5	29
BH	power	0	1.5	139
Focused_BH_original	power	0	1.5	139
Focused_BH_permutation	power	0	1.5	139
Structured_Holm	power	0	1.5	139
BH	fdp	0	1.5	139
Focused_BH_original	fdp	0	1.5	139
Focused_BH_permutation	fdp	0	1.5	139
Structured_Holm	fdp	0	1.5	139
BH	power	0	1.5	249
Focused_BH_original	power	0	1.5	249
Focused_BH_permutation	power	0	1.5	249
Structured_Holm	power	0	1.5	249
BH	fdp	0	1.5	249
Focused_BH_original	fdp	0	1.5	249
Focused_BH_permutation	fdp	0	1.5	249
Structured_Holm	fdp	0	1.5	249
BH	power	0	2	109
Focused_BH_original	power	0	2	109
Focused_BH_permutation	power	0	2	109
Structured_Holm	power	0	2	109
BH	fdp	0	2	109
Focused_BH_original	fdp	0	2	109
Focused_BH_permutation	fdp	0	2	109
Structured_Holm	fdp	0	2	109
BH	power	0	2	219
Focused_BH_original	power	0	2	219
Focused_BH_permutation	power	0	2	219
Structured_Holm	power	0	2	219
BH	fdp	0	2	219
Focused_BH_original	fdp	0	2	219
Focused_BH_permutation	fdp	0	2	219
Structured_Holm	fdp	0	2	219
BH	power	0	2.5	79
Focused_BH_original	power	0	2.5	79
Focused_BH_permutation	power	0	2.5	79
Structured_Holm	power	0	2.5	79
BH	fdp	0	2.5	79
Focused_BH_original	fdp	0	2.5	79
Focused_BH_permutation	fdp	0	2.5	79
Structured_Holm	fdp	0	2.5	79
BH	power	3	2.5	189
Focused_BH_original	power	1	2.5	189
Focused_BH_permutation	power	3	2.5	189
Structured_Holm	power	0	2.5	189
BH	fdp	0.8636363636363636	2.5	189
Focused_BH_original	fdp	0.9473684210526315	2.5	189
Focused_BH_permutation	fdp	0.8636363636363636	2.5	189
Structured_Holm	fdp	1	2.5	189
BH	power	5	3	49
Focused_BH_original	power	5	3	49
Focused_BH_permutation	power	5	3	49
Structured_Holm	power	4	3	49
BH	fdp	0	3	49
Focused_BH_original	fdp	0	3	49
Focused_BH_permutation	fdp	0	3	49
Structured_Holm	fdp	0	3	49
BH	power	0	3	159
Focused_BH_original	power	0	3	159
Focused_BH_permutation	power	0	3	159
Structured_Holm	power	0	3	159
BH	fdp	0	3	159
Focused_BH_original	fdp	0	3	159
Focused_BH_permutation	fdp	0	3	159
Structured_Holm	fdp	0	3	159
BH	power	22	3.5	19
Focused_BH_original	power	20	3.5	19
Focused_BH_permutation	power	21	3.5	19
Structured_Holm	power	9	3.5	19
BH	fdp	0.043478260869565216	3.5	19
Focused_BH_original	fdp	0	3.5	19
Focused_BH_permutation	fdp	0.045454545454545456	3.5	19
Structured_Holm	fdp	0	3.5	19
BH	power	28	3.5	129
Focused_BH_original	power	23	3.5	129
Focused_BH_permutation	power	28	3.5	129
Structured_Holm	power	13	3.5	129
BH	fdp	0.0967741935483871	3.5	129
Focused_BH_original	fdp	0.041666666666666664	3.5	129
Focused_BH_permutation	fdp	0.034482758620689655	3.5	129
Structured_Holm	fdp	0	3.5	129
BH	power	21	3.5	239
Focused_BH_original	power	13	3.5	239
Focused_BH_permutation	power	20	3.5	239
Structured_Holm	power	3	3.5	239
BH	fdp	0.08695652173913043	3.5	239
Focused_BH_original	fdp	0.07142857142857142	3.5	239
Focused_BH_permutation	fdp	0.047619047619047616	3.5	239
Structured_Holm	fdp	0	3.5	239
BH	power	27	4	99
Focused_BH_original	power	25	4	99
Focused_BH_permutation	power	26	4	99
Structured_Holm	power	25	4	99
BH	fdp	0.03571428571428571	4	99
Focused_BH_original	fdp	0	4	99
Focused_BH_permutation	fdp	0.037037037037037035	4	99
Structured_Holm	fdp	0	4	99
BH	power	20	4	209
Focused_BH_original	power	18	4	209
Focused_BH_permutation	power	18	4	209
Structured_Holm	power	16	4	209
BH	fdp	0.2	4	209
Focused_BH_original	fdp	0	4	209
Focused_BH_permutation	fdp	0.05263157894736842	4	209
Structured_Holm	fdp	0	4	209
BH	power	24	4.5	69
Focused_BH_original	power	20	4.5	69
Focused_BH_permutation	power	23	4.5	69
Structured_Holm	power	7	4.5	69
BH	fdp	0.38461538461538464	4.5	69
Focused_BH_original	fdp	0.23076923076923078	4.5	69
Focused_BH_permutation	fdp	0.23333333333333334	4.5	69
Structured_Holm	fdp	0.4166666666666667	4.5	69
BH	power	28	4.5	179
Focused_BH_original	power	18	4.5	179
Focused_BH_permutation	power	26	4.5	179
Structured_Holm	power	11	4.5	179
BH	fdp	0.3170731707317073	4.5	179
Focused_BH_original	fdp	0.05263157894736842	4.5	179
Focused_BH_permutation	fdp	0.16129032258064516	4.5	179
Structured_Holm	fdp	0	4.5	179
BH	power	26	5	39
Focused_BH_original	power	25	5	39
Focused_BH_permutation	power	26	5	39
Structured_Holm	power	24	5	39
BH	fdp	0.13333333333333333	5	39
Focused_BH_original	fdp	0	5	39
Focused_BH_permutation	fdp	0	5	39
Structured_Holm	fdp	0	5	39
BH	power	21	5	149
Focused_BH_original	power	17	5	149
Focused_BH_permutation	power	21	5	149
Structured_Holm	power	16	5	149
BH	fdp	0.125	5	149
Focused_BH_original	fdp	0	5	149
Focused_BH_permutation	fdp	0.045454545454545456	5	149
Structured_Holm	fdp	0	5	149
