method	metric	value	signal_strength	rep
BH	power	0	1	99
Focused_BH_original	power	0	1	99
Focused_BH_permutation	power	0	1	99
Structured_Holm	power	0	1	99
BH	fdp	0	1	99
Focused_BH_original	fdp	0	1	99
Focused_BH_permutation	fdp	0	1	99
Structured_Holm	fdp	0	1	99
BH	power	2	1	209
Focused_BH_original	power	0	1	209
Focused_BH_permutation	power	2	1	209
Structured_Holm	power	0	1	209
BH	fdp	0.8666666666666667	1	209
Focused_BH_original	fdp	1	1	209
Focused_BH_permutation	fdp	0.8666666666666667	1	209
Structured_Holm	fdp	1	1	209
BH	power	0	1.5	69
Focused_BH_original	power	0	1.5	69
Focused_BH_permutation	power	0	1.5	69
Structured_Holm	power	0	1.5	69
BH	fdp	0	1.5	69
Focused_BH_original	fdp	0	1.5	69
Focused_BH_permutation	fdp	0	1.5	69
Structured_Holm	fdp	0	1.5	69
BH	power	0	1.5	179
Focused_BH_original	power	0	1.5	179
Focused_BH_permutation	power	0	1.5	179
Structured_Holm	power	0	1.5	179
BH	fdp	0	1.5	179
Focused_BH_original	fdp	0	1.5	179
Focused_BH_permutation	fdp	0	1.5	179
Structured_Holm	fdp	0	1.5	179
BH	power	0	2	39
Focused_BH_original	power	0	2	39
Focused_BH_permutation	power	0	2	39
Structured_Holm	power	0	2	39
BH	fdp	0	2	39
Focused_BH_original	fdp	0	2	39
Focused_BH_permutation	fdp	0	2	39
Structured_Holm	fdp	0	2	39
BH	power	0	2	149
Focused_BH_original	power	0	2	149
Focused_BH_permutation	power	0	2	149
Structured_Holm	power	0	2	149
BH	fdp	0	2	149
Focused_BH_original	fdp	0	2	149
Focused_BH_permutation	fdp	0	2	149
Structured_Holm	fdp	0	2	149
BH	power	0	2.5	9
Focused_BH_original	power	0	2.5	9
Focused_BH_permutation	power	0	2.5	9
Structured_Holm	power	0	2.5	9
BH	fdp	0	2.5	9
Focused_BH_original	fdp	0	2.5	9
Focused_BH_permutation	fdp	0	2.5	9
Structured_Holm	fdp	0	2.5	9
BH	power	0	2.5	119
Focused_BH_original	power	0	2.5	119
Focused_BH_permutation	power	0	2.5	119
Structured_Holm	power	0	2.5	119
BH	fdp	0	2.5	119
Focused_BH_original	fdp	0	2.5	119
Focused_BH_permutation	fdp	0	2.5	119
Structured_Holm	fdp	0	2.5	119
BH	power	0	2.5	229
Focused_BH_original	power	0	2.5	229
Focused_BH_permutation	power	0	2.5	229
Structured_Holm	power	0	2.5	229
BH	fdp	0	2.5	229
Focused_BH_original	fdp	0	2.5	229
Focused_BH_permutation	fdp	0	2.5	229
Structured_Holm	fdp	0	2.5	229
BH	power	6	3	89
Focused_BH_original	power	4	3	89
Focused_BH_permutation	power	4	3	89
Structured_Holm	power	4	3	89
BH	fdp	0.14285714285714285	3	89
Focused_BH_original	fdp	0	3	89
Focused_BH_permutation	fdp	0.2	3	89
Structured_Holm	fdp	0	3	89
BH	power	11	3	199
Focused_BH_original	power	2	3	199
Focused_BH_permutation	power	9	3	199
Structured_Holm	power	1	3	199
BH	fdp	0.08333333333333333	3	199
Focused_BH_original	fdp	0	3	199
Focused_BH_permutation	fdp	0	3	199
Structured_Holm	fdp	0	3	199
BH	power	21	3.5	59
Focused_BH_original	power	20	3.5	59
Focused_BH_permutation	power	21	3.5	59
Structured_Holm	power	17	3.5	59
BH	fdp	0.3	3.5	59
Focused_BH_original	fdp	0	3.5	59
Focused_BH_permutation	fdp	0.19230769230769232	3.5	59
Structured_Holm	fdp	0	3.5	59
BH	power	0	3.5	169
Focused_BH_original	power	0	3.5	169
