method	metric	value	signal_strength	rep
BH	power	0	1	64
Focused_BH_original	power	0	1	64
Focused_BH_permutation	power	0	1	64
Structured_Holm	power	0	1	64
BH	fdp	0	1	64
Focused_BH_original	fdp	0	1	64
Focused_BH_permutation	fdp	0	1	64
Structured_Holm	fdp	0	1	64
BH	power	0	1	174
Focused_BH_original	power	0	1	174
Focused_BH_permutation	power	0	1	174
Structured_Holm	power	0	1	174
BH	fdp	0	1	174
Focused_BH_original	fdp	0	1	174
Focused_BH_permutation	fdp	0	1	174
Structured_Holm	fdp	0	1	174
BH	power	0	1.5	34
Focused_BH_original	power	0	1.5	34
Focused_BH_permutation	power	0	1.5	34
Structured_Holm	power	0	1.5	34
BH	fdp	0	1.5	34
Focused_BH_original	fdp	0	1.5	34
Focused_BH_permutation	fdp	0	1.5	34
Structured_Holm	fdp	0	1.5	34
BH	power	0	1.5	144
Focused_BH_original	power	0	1.5	144
Focused_BH_permutation	power	0	1.5	144
Structured_Holm	power	0	1.5	144
BH	fdp	0	1.5	144
Focused_BH_original	fdp	0	1.5	144
Focused_BH_permutation	fdp	0	1.5	144
Structured_Holm	fdp	0	1.5	144
BH	power	0	2	4
Focused_BH_original	power	0	2	4
Focused_BH_permutation	power	0	2	4
Structured_Holm	power	0	2	4
BH	fdp	0	2	4
Focused_BH_original	fdp	0	2	4
Focused_BH_permutation	fdp	0	2	4
Structured_Holm	fdp	0	2	4
BH	power	0	2	114
Focused_BH_original	power	0	2	114
Focused_BH_permutation	power	0	2	114
Structured_Holm	power	0	2	114
BH	fdp	0	2	114
Focused_BH_original	fdp	0	2	114
Focused_BH_permutation	fdp	0	2	114
Structured_Holm	fdp	0	2	114
BH	power	0	2	224
Focused_BH_original	power	0	2	224
Focused_BH_permutation	power	0	2	224
Structured_Holm	power	0	2	224
BH	fdp	0	2	224
Focused_BH_original	fdp	0	2	224
Focused_BH_permutation	fdp	0	2	224
Structured_Holm	fdp	0	2	224
BH	power	11	2.5	84
Focused_BH_original	power	9	2.5	84
Focused_BH_permutation	power	11	2.5	84
Structured_Holm	power	6	2.5	84
BH	fdp	0.26666666666666666	2.5	84
Focused_BH_original	fdp	0.18181818181818182	2.5	84
Focused_BH_permutation	fdp	0.26666666666666666	2.5	84
Structured_Holm	fdp	0	2.5	84
BH	power	7	2.5	194
Focused_BH_original	power	7	2.5	194
Focused_BH_permutation	power	7	2.5	194
Structured_Holm	power	7	2.5	194
BH	fdp	0.125	2.5	194
Focused_BH_original	fdp	0.125	2.5	194
Focused_BH_permutation	fdp	0.125	2.5	194
Structured_Holm	fdp	0	2.5	194
BH	power	0	3	54
Focused_BH_original	power	0	3	54
Focused_BH_permutation	power	0	3	54
Structured_Holm	power	0	3	54
BH	fdp	0	3	54
Focused_BH_original	fdp	0	3	54
Focused_BH_permutation	fdp	0	3	54
Structured_Holm	fdp	0	3	54
BH	power	20	3	164
Focused_BH_original	power	17	3	164
Focused_BH_permutation	power	18	3	164
Structured_Holm	power	16	3	164
BH	fdp	0.23076923076923078	3	164
Focused_BH_original	fdp	0.19047619047619047	3	164
Focused_BH_permutation	fdp	0.18181818181818182	3	164
Structured_Holm	fdp	0	3	164
BH	power	12	3.5	24
Focused_BH_original	power	12	3.5	24
Focused_BH_permutation	power	12	3.5	24
Structured_Holm	power	4	3.5	24
BH	fdp	0.07692307692307693	3.5	24
Focused_BH_original	fdp	0	3.5	24
Focused_BH_permutation	fdp	0	3.5	24
Structured_Holm	fdp	0	3.5	24
BH	power	21	3.5	134
Focused_BH_original	power	11	3.5	134
Focused_BH_permutation	power	19	3.5	134
Structured_Holm	power	0	3.5	134
BH	fdp	0.045454545454545456	3.5	134
Focused_BH_original	fdp	0	3.5	134
Focused_BH_permutation	fdp	0	3.5	134
Structured_Holm	fdp	0	3.5	134
BH	power	24	3.5	244
Focused_BH_original	power	22	3.5	244
Focused_BH_permutation	power	23	3.5	244
Structured_Holm	power	16	3.5	244
BH	fdp	0.14285714285714285	3.5	244
Focused_BH_original	fdp	0.043478260869565216	3.5	244
Focused_BH_permutation	fdp	0.041666666666666664	3.5	244
Structured_Holm	fdp	0	3.5	244
BH	power	27	4	104
Focused_BH_original	power	25	4	104
Focused_BH_permutation	power	26	4	104
Structured_Holm	power	10	4	104
BH	fdp	0.18181818181818182	4	104
Focused_BH_original	fdp	0.038461538461538464	4	104
Focused_BH_permutation	fdp	0.07142857142857142	4	104
