method	metric	value	signal_strength	rep
BH	power	0	1	97
Focused_BH_original	power	0	1	97
Focused_BH_permutation	power	0	1	97
Structured_Holm	power	0	1	97
BH	fdp	0	1	97
Focused_BH_original	fdp	0	1	97
Focused_BH_permutation	fdp	0	1	97
Structured_Holm	fdp	0	1	97
BH	power	0	1	207
Focused_BH_original	power	0	1	207
Focused_BH_permutation	power	0	1	207
Structured_Holm	power	0	1	207
BH	fdp	0	1	207
Focused_BH_original	fdp	0	1	207
Focused_BH_permutation	fdp	0	1	207
Structured_Holm	fdp	0	1	207
BH	power	0	1.5	67
Focused_BH_original	power	0	1.5	67
Focused_BH_permutation	power	0	1.5	67
Structured_Holm	power	0	1.5	67
BH	fdp	0	1.5	67
Focused_BH_original	fdp	0	1.5	67
Focused_BH_permutation	fdp	0	1.5	67
Structured_Holm	fdp	0	1.5	67
BH	power	0	1.5	177
Focused_BH_original	power	0	1.5	177
Focused_BH_permutation	power	0	1.5	177
Structured_Holm	power	0	1.5	177
BH	fdp	0	1.5	177
Focused_BH_original	fdp	0	1.5	177
Focused_BH_permutation	fdp	0	1.5	177
Structured_Holm	fdp	0	1.5	177
BH	power	0	2	37
Focused_BH_original	power	0	2	37
Focused_BH_permutation	power	0	2	37
Structured_Holm	power	0	2	37
BH	fdp	0	2	37
Focused_BH_original	fdp	0	2	37
Focused_BH_permutation	fdp	0	2	37
Structured_Holm	fdp	0	2	37
BH	power	0	2	147
Focused_BH_original	power	0	2	147
Focused_BH_permutation	power	0	2	147
Structured_Holm	power	0	2	147
BH	fdp	0	2	147
Focused_BH_original	fdp	0	2	147
Focused_BH_permutation	fdp	0	2	147
Structured_Holm	fdp	0	2	147
BH	power	0	2.5	7
Focused_BH_original	power	0	2.5	7
Focused_BH_permutation	power	0	2.5	7
Structured_Holm	power	0	2.5	7
BH	fdp	0	2.5	7
Focused_BH_original	fdp	0	2.5	7
Focused_BH_permutation	fdp	0	2.5	7
Structured_Holm	fdp	0	2.5	7
BH	power	0	2.5	117
Focused_BH_original	power	0	2.5	117
Focused_BH_permutation	power	0	2.5	117
Structured_Holm	power	0	2.5	117
BH	fdp	0	2.5	117
Focused_BH_original	fdp	0	2.5	117
Focused_BH_permutation	fdp	0	2.5	117
Structured_Holm	fdp	0	2.5	117
BH	power	0	2.5	227
Focused_BH_original	power	0	2.5	227
Focused_BH_permutation	power	0	2.5	227
Structured_Holm	power	0	2.5	227
BH	fdp	0	2.5	227
Focused_BH_original	fdp	0	2.5	227
Focused_BH_permutation	fdp	0	2.5	227
Structured_Holm	fdp	0	2.5	227
BH	power	5	3	87
Focused_BH_original	power	3	3	87
Focused_BH_permutation	power	5	3	87
Structured_Holm	power	3	3	87
BH	fdp	0.2857142857142857	3	87
Focused_BH_original	fdp	0	3	87
Focused_BH_permutation	fdp	0.16666666666666666	3	87
Structured_Holm	fdp	0	3	87
BH	power	0	3	197
Focused_BH_original	power	0	3	197
Focused_BH_permutation	power	0	3	197
Structured_Holm	power	0	3	197
BH	fdp	0	3	197
Focused_BH_original	fdp	0	3	197
Focused_BH_permutation	fdp	0	3	197
Structured_Holm	fdp	0	3	197
BH	power	11	3.5	57
Focused_BH_original	power	4	3.5	57
Focused_BH_permutation	power	11	3.5	57
Structured_Holm	power	0	3.5	57
BH	fdp	0	3.5	57
Focused_BH_original	fdp	0	3.5	57
Focused_BH_permutation	fdp	0	3.5	57
Structured_Holm	fdp	0	3.5	57
BH	power	0	3.5	167
Focused_BH_original	power	0	3.5	167
Focused_BH_permutation	power	0	3.5	167
Structured_Holm	power	0	3.5	167
BH	fdp	0	3.5	167
Focused_BH_original	fdp	0	3.5	167
Focused_BH_permutation	fdp	0	3.5	167
Structured_Holm	fdp	0	3.5	167
BH	power	24	4	27
Focused_BH_original	power	16	4	27
Focused_BH_permutation	power	24	4	27
Structured_Holm	power	10	4	27
BH	fdp	0.1111111111111111	4	27
Focused_BH_original	fdp	0	4	27
Focused_BH_permutation	fdp	0.04	4	27
Structured_Holm	fdp	0	4	27
BH	power	18	4	137
Focused_BH_original	power	12	4	137
Focused_BH_permutation	power	17	4	137
Structured_Holm	power	6	4	137
BH	fdp	0.14285714285714285	4	137
Focused_BH_original	fdp	0	4	137
Focused_BH_permutation	fdp	0	4	137
Structured_Holm	fdp	0	4	137
BH	power	23	4	247
Focused_BH_original	power	18	4	247
Focused_BH_permutation	power	20	4	247
Structured_Holm	power	9	4	247
BH	fdp	0.08	4	247
Focused_BH_original	fdp	0	4	247
Focused_BH_permutation	fdp	0	4	247
Structured_Holm	fdp	0	4	247
BH	power	28	4.5	107
Focused_BH_original	power	25	4.5	107
Focused_BH_permutation	power	28	4.5	107
Structured_Holm	power	18	4.5	107
BH	fdp	0.034482758620689655	4.5	107
Focused_BH_original	fdp	0	4.5	107
Focused_BH_permutation	fdp	0.034482758620689655	4.5	107
Structured_Holm	fdp	0	4.5	107
BH	power	26	4.5	217
Focused_BH_original	power	25	4.5	217
Focused_BH_permutation	power	26	4.5	217
Structured_Holm	power	22	4.5	217
BH	fdp	0.10344827586206896	4.5	217
Focused_BH_original	fdp	0	4.5	217
Focused_BH_permutation	fdp	0.037037037037037035	4.5	217
Structured_Holm	fdp	0	4.5	217
BH	power	24	5	77
Focused_BH_original	power	22	5	77
Focused_BH_permutation	power	24	5	77
Structured_Holm	power	21	5	77
BH	fdp	0.22580645161290322	5	77
Focused_BH_original	fdp	0.15384615384615385	5	77
Focused_BH_permutation	fdp	0.14285714285714285	5	77
Structured_Holm	fdp	0.08695652173913043	5	77
BH	power	26	5	187
Focused_BH_original	power	25	5	187
Focused_BH_permutation	power	25	5	187
Structured_Holm	power	23	5	187
BH	fdp	0.10344827586206896	5	187
Focused_BH_original	fdp	0	5	187
Focused_BH_permutation	fdp	0	5	187
Structured_Holm	fdp	0	5	187
BH	power	26	5.5	47
Focused_BH_original	power	26	5.5	47
Focused_BH_permutation	power	26	5.5	47
Structured_Holm	power	24	5.5	47
BH	fdp	0.037037037037037035	5.5	47
Focused_BH_original	fdp	0	5.5	47
Focused_BH_permutation	fdp	0	5.5	47
Structured_Holm	fdp	0	5.5	47
BH	power	24	5.5	157
Focused_BH_original	power	24	5.5	157
Focused_BH_permutation	power	24	5.5	157
Structured_Holm	power	24	5.5	157
BH	fdp	0.25	5.5	157
Focused_BH_original	fdp	0	5.5	157
Focused_BH_permutation	fdp	0	5.5	157
