method	metric	value	signal_strength	rep
BH	power	0	1	58
Focused_BH_original	power	0	1	58
Focused_BH_permutation	power	0	1	58
Structured_Holm	power	0	1	58
BH	fdp	0	1	58
Focused_BH_original	fdp	0	1	58
Focused_BH_permutation	fdp	0	1	58
Structured_Holm	fdp	0	1	58
BH	power	0	1	168
Focused_BH_original	power	0	1	168
Focused_BH_permutation	power	0	1	168
Structured_Holm	power	0	1	168
BH	fdp	0	1	168
Focused_BH_original	fdp	0	1	168
Focused_BH_permutation	fdp	0	1	168
Structured_Holm	fdp	0	1	168
BH	power	0	1.5	28
Focused_BH_original	power	0	1.5	28
Focused_BH_permutation	power	0	1.5	28
Structured_Holm	power	0	1.5	28
BH	fdp	0	1.5	28
Focused_BH_original	fdp	0	1.5	28
Focused_BH_permutation	fdp	0	1.5	28
Structured_Holm	fdp	0	1.5	28
BH	power	0	1.5	138
Focused_BH_original	power	0	1.5	138
Focused_BH_permutation	power	0	1.5	138
Structured_Holm	power	0	1.5	138
BH	fdp	1	1.5	138
Focused_BH_original	fdp	1	1.5	138
Focused_BH_permutation	fdp	1	1.5	138
Structured_Holm	fdp	1	1.5	138
BH	power	0	1.5	248
Focused_BH_original	power	0	1.5	248
Focused_BH_permutation	power	0	1.5	248
Structured_Holm	power	0	1.5	248
BH	fdp	0	1.5	248
Focused_BH_original	fdp	0	1.5	248
Focused_BH_permutation	fdp	0	1.5	248
Structured_Holm	fdp	0	1.5	248
BH	power	0	2	108
Focused_BH_original	power	0	2	108
Focused_BH_permutation	power	0	2	108
Structured_Holm	power	0	2	108
BH	fdp	0	2	108
Focused_BH_original	fdp	0	2	108
Focused_BH_permutation	fdp	0	2	108
Structured_Holm	fdp	0	2	108
BH	power	0	2	218
Focused_BH_original	power	0	2	218
Focused_BH_permutation	power	0	2	218
Structured_Holm	power	0	2	218
BH	fdp	0	2	218
Focused_BH_original	fdp	0	2	218
Focused_BH_permutation	fdp	0	2	218
Structured_Holm	fdp	0	2	218
BH	power	0	2.5	78
Focused_BH_original	power	0	2.5	78
Focused_BH_permutation	power	0	2.5	78
Structured_Holm	power	0	2.5	78
BH	fdp	0	2.5	78
Focused_BH_original	fdp	0	2.5	78
Focused_BH_permutation	fdp	0	2.5	78
Structured_Holm	fdp	0	2.5	78
BH	power	0	2.5	188
Focused_BH_original	power	0	2.5	188
Focused_BH_permutation	power	0	2.5	188
Structured_Holm	power	0	2.5	188
BH	fdp	0	2.5	188
Focused_BH_original	fdp	0	2.5	188
Focused_BH_permutation	fdp	0	2.5	188
Structured_Holm	fdp	0	2.5	188
BH	power	0	3	48
Focused_BH_original	power	0	3	48
Focused_BH_permutation	power	0	3	48
Structured_Holm	power	0	3	48
BH	fdp	0	3	48
Focused_BH_original	fdp	0	3	48
Focused_BH_permutation	fdp	0	3	48
Structured_Holm	fdp	0	3	48
BH	power	15	3	158
Focused_BH_original	power	2	3	158
Focused_BH_permutation	power	12	3	158
Structured_Holm	power	1	3	158
BH	fdp	0.11764705882352941	3	158
Focused_BH_original	fdp	0	3	158
Focused_BH_permutation	fdp	0	3	158
Structured_Holm	fdp	0	3	158
BH	power	14	3.5	18
Focused_BH_original	power	10	3.5	18
Focused_BH_permutation	power	14	3.5	18
Structured_Holm	power	3	3.5	18
BH	fdp	0.06666666666666667	3.5	18
Focused_BH_original	fdp	0	3.5	18
Focused_BH_permutation	fdp	0.06666666666666667	3.5	18
Structured_Holm	fdp	0	3.5	18
BH	power	3	3.5	128
Focused_BH_original	power	3	3.5	128
Focused_BH_permutation	power	3	3.5	128
Structured_Holm	power	0	3.5	128
BH	fdp	0.4	3.5	128
Focused_BH_original	fdp	0.4	3.5	128
Focused_BH_permutation	fdp	0.4	3.5	128
Structured_Holm	fdp	0	3.5	128
BH	power	9	3.5	238
Focused_BH_original	power	3	3.5	238
Focused_BH_permutation	power	9	3.5	238
Structured_Holm	power	2	3.5	238
BH	fdp	0.35714285714285715	3.5	238
Focused_BH_original	fdp	0	3.5	238
Focused_BH_permutation	fdp	0.25	3.5	238
Structured_Holm	fdp	0	3.5	238
BH	power	17	4	98
Focused_BH_original	power	13	4	98
Focused_BH_permutation	power	14	4	98
Structured_Holm	power	8	4	98
BH	fdp	0.2916666666666667	4	98
Focused_BH_original	fdp	0	4	98
Focused_BH_permutation	fdp	0.17647058823529413	4	98
Structured_Holm	fdp	0	4	98
BH	power	15	4	208
Focused_BH_original	power	7	4	208
Focused_BH_permutation	power	11	4	208
Structured_Holm	power	7	4	208
BH	fdp	0.11764705882352941	4	208
Focused_BH_original	fdp	0	4	208
Focused_BH_permutation	fdp	0.08333333333333333	4	208
Structured_Holm	fdp	0	4	208
BH	power	27	4.5	68
Focused_BH_original	power	25	4.5	68
Focused_BH_permutation	power	27	4.5	68
Structured_Holm	power	21	4.5	68
BH	fdp	0.22857142857142856	4.5	68
Focused_BH_original	fdp	0.038461538461538464	4.5	68
Focused_BH_permutation	fdp	0.12903225806451613	4.5	68
Structured_Holm	fdp	0	4.5	68
BH	power	27	4.5	178
Focused_BH_original	power	27	4.5	178
Focused_BH_permutation	power	27	4.5	178
Structured_Holm	power	26	4.5	178
BH	fdp	0.06896551724137931	4.5	178
Focused_BH_original	fdp	0.03571428571428571	4.5	178
Focused_BH_permutation	fdp	0.03571428571428571	4.5	178
Structured_Holm	fdp	0	4.5	178
BH	power	24	5	38
Focused_BH_original	power	24	5	38
Focused_BH_permutation	power	24	5	38
Structured_Holm	power	23	5	38
BH	fdp	0.1111111111111111	5	38
Focused_BH_original	fdp	0	5	38
Focused_BH_permutation	fdp	0	5	38
Structured_Holm	fdp	0	5	38
BH	power	26	5	148
Focused_BH_original	power	25	5	148
Focused_BH_permutation	power	26	5	148
Structured_Holm	power	16	5	148
BH	fdp	0.36585365853658536	5	148
Focused_BH_original	fdp	0.13793103448275862	5	148
Focused_BH_permutation	fdp	0.13333333333333333	5	148
Structured_Holm	fdp	0	5	148
BH	power	22	5.5	8
Focused_BH_original	power	22	5.5	8
Focused_BH_permutation	power	22	5.5	8
Structured_Holm	power	21	5.5	8
BH	fdp	0.2413793103448276	5.5	8
Focused_BH_original	fdp	0.043478260869565216	5.5	8
Focused_BH_permutation	fdp	0.043478260869565216	5.5	8
Structured_Holm	fdp	0	5.5	8
BH	power	24	5.5	118
Focused_BH_original	power	24	5.5	118
Focused_BH_permutation	power	24	5.5	118
Structured_Holm	power	23	5.5	118
BH	fdp	0.38461538461538464	5.5	118
Focused_BH_original	fdp	0.14285714285714285	5.5	118
Focused_BH_permutation	fdp	0.14285714285714285	5.5	118
Structured_Holm	fdp	0	5.5	118
BH	power	23	5.5	228
Focused_BH_original	power	23	5.5	228
Focused_BH_permutation	power	23	5.5	228
Structured_Holm	power	22	5.5	228
BH	fdp	0.28125	5.5	228
Focused_BH_original	fdp	0.14814814814814814	5.5	228
Focused_BH_permutation	fdp	0.14814814814814814	5.5	228
Structured_Holm	fdp	0	5.5	228
BH	power	26	6	88
Focused_BH_original	power	25	6	88
Focused_BH_permutation	power	25	6	88
Structured_Holm	power	25	6	88
BH	fdp	0.16129032258064516	6	88
Focused_BH_original	fdp	0.038461538461538464	6	88
Focused_BH_permutation	fdp	0.038461538461538464	6	88
Structured_Holm	fdp	0	6	88
BH	power	25	6	198
Focused_BH_original	power	25	6	198
Focused_BH_permutation	power	25	6	198
Structured_Holm	power	24	6	198
BH	fdp	0.10714285714285714	6	198
Focused_BH_original	fdp	0	6	198
Focused_BH_permutation	fdp	0.07407407407407407	6	198
Structured_Holm	fdp	0	6	198
#
#
### FUNCTION CALL: ###
# run_one_experiment(experiment_name = "GO_Simes", experiment_index = 58, base_dir = "/pylon5/ms5piap/ekatsevi/focused-bh")
#
#
### VERSION CONTROL INFORMATION ###
# | Author: ekatsevi <katsevich.gene@gmail.com>
# | Date:   Mon Dec 30 12:00:49 2019 -0500
# In Git repository Focused-BH-private, on branch master,
# * commit 11c7ac8032c9367e5e9b41ad9afd218dd410377d (HEAD, origin/master, origin/HEAD, master)
#
#
### R SESSION INFORMATION: ###
# R version 3.6.0 (2019-04-26)
# Platform: x86_64-pc-linux-gnu (64-bit)
# Running under: CentOS Linux 7 (Core)
# 
# Matrix products: default
# BLAS/LAPACK: /opt/intel/compilers_and_libraries_2019.3.199/linux/mkl/lib/intel64_lin/libmkl_intel_lp64.so
# 
# locale:
#  [1] LC_CTYPE=en_US.UTF-8       LC_NUMERIC=C              
#  [3] LC_TIME=en_US.UTF-8        LC_COLLATE=en_US.UTF-8    
#  [5] LC_MONETARY=en_US.UTF-8    LC_MESSAGES=en_US.UTF-8   
#  [7] LC_PAPER=en_US.UTF-8       LC_NAME=C                 
#  [9] LC_ADDRESS=C               LC_TELEPHONE=C            
# [11] LC_MEASUREMENT=en_US.UTF-8 LC_IDENTIFICATION=C       
# 
# attached base packages:
# [1] parallel  stats     graphics  grDevices utils     datasets  methods  
# [8] base     
# 
# other attached packages:
#  [1] multtest_2.42.0     Biobase_2.46.0      BiocGenerics_0.32.0
#  [4] Matrix_1.2-17       forcats_0.4.0       stringr_1.4.0      
#  [7] dplyr_0.8.3         purrr_0.3.3         readr_1.3.1        
# [10] tidyr_1.0.0         tibble_2.1.3        ggplot2_3.2.1      
# [13] tidyverse_1.3.0     reshape2_1.4.3      R.utils_2.9.2      
# [16] R.oo_1.23.0         R.methodsS3_1.7.1   ape_5.3            
# [19] igraph_1.2.4.2      structSSI_1.1.1     cherry_0.6-13      
# [22] qvalue_2.18.0       ontologyIndex_2.5   readxl_1.3.1       
# 
# loaded via a namespace (and not attached):
#  [1] tidyselect_0.2.5  lpSolve_5.6.13.3  splines_3.6.0     haven_2.2.0      
#  [5] lattice_0.20-38   colorspace_1.4-1  generics_0.0.2    vctrs_0.2.0      
#  [9] stats4_3.6.0      survival_2.44-1.1 rlang_0.4.1       pillar_1.4.2     
# [13] withr_2.1.2       glue_1.3.1        DBI_1.0.0         dbplyr_1.4.2     
# [17] modelr_0.1.5      lifecycle_0.1.0   plyr_1.8.4        munsell_0.5.0    
# [21] gtable_0.3.0      cellranger_1.1.0  rvest_0.3.5       broom_0.5.2      
# [25] hommel_1.5        Rcpp_1.0.3        scales_1.1.0      backports_1.1.5  
# [29] jsonlite_1.6      fs_1.3.1          hms_0.5.2         rjson_0.2.20     
# [33] stringi_1.4.3     grid_3.6.0        cli_1.1.0         tools_3.6.0      
# [37] bitops_1.0-6      magrittr_1.5      lazyeval_0.2.2    crayon_1.3.4     
# [41] pkgconfig_2.0.3   zeallot_0.1.0     MASS_7.3-51.4     xml2_1.2.2       
# [45] reprex_0.3.0      lubridate_1.7.4   rstudioapi_0.10   httr_1.4.1       
# [49] assertthat_0.2.1  R6_2.4.1          nlme_3.1-140      compiler_3.6.0   
