method	metric	value	signal_strength	rep
BH	power	0	1	18
Focused_BH_original	power	0	1	18
Focused_BH_permutation	power	0	1	18
Structured_Holm	power	0	1	18
BH	fdp	0	1	18
Focused_BH_original	fdp	0	1	18
Focused_BH_permutation	fdp	0	1	18
Structured_Holm	fdp	0	1	18
BH	power	0	1	128
Focused_BH_original	power	0	1	128
Focused_BH_permutation	power	0	1	128
Structured_Holm	power	0	1	128
BH	fdp	0	1	128
Focused_BH_original	fdp	0	1	128
Focused_BH_permutation	fdp	0	1	128
Structured_Holm	fdp	0	1	128
BH	power	0	1	238
Focused_BH_original	power	0	1	238
Focused_BH_permutation	power	0	1	238
Structured_Holm	power	0	1	238
BH	fdp	0	1	238
Focused_BH_original	fdp	0	1	238
Focused_BH_permutation	fdp	0	1	238
Structured_Holm	fdp	0	1	238
BH	power	0	1.5	98
Focused_BH_original	power	0	1.5	98
Focused_BH_permutation	power	0	1.5	98
Structured_Holm	power	0	1.5	98
BH	fdp	0	1.5	98
Focused_BH_original	fdp	0	1.5	98
Focused_BH_permutation	fdp	0	1.5	98
Structured_Holm	fdp	0	1.5	98
BH	power	0	1.5	208
Focused_BH_original	power	0	1.5	208
Focused_BH_permutation	power	0	1.5	208
Structured_Holm	power	0	1.5	208
BH	fdp	0	1.5	208
Focused_BH_original	fdp	0	1.5	208
Focused_BH_permutation	fdp	0	1.5	208
Structured_Holm	fdp	0	1.5	208
BH	power	0	2	68
Focused_BH_original	power	0	2	68
Focused_BH_permutation	power	0	2	68
Structured_Holm	power	0	2	68
BH	fdp	0	2	68
Focused_BH_original	fdp	0	2	68
Focused_BH_permutation	fdp	0	2	68
Structured_Holm	fdp	0	2	68
BH	power	0	2	178
Focused_BH_original	power	0	2	178
Focused_BH_permutation	power	0	2	178
Structured_Holm	power	0	2	178
BH	fdp	0	2	178
Focused_BH_original	fdp	0	2	178
Focused_BH_permutation	fdp	0	2	178
Structured_Holm	fdp	0	2	178
BH	power	0	2.5	38
Focused_BH_original	power	0	2.5	38
Focused_BH_permutation	power	0	2.5	38
Structured_Holm	power	0	2.5	38
BH	fdp	0	2.5	38
Focused_BH_original	fdp	0	2.5	38
Focused_BH_permutation	fdp	0	2.5	38
Structured_Holm	fdp	0	2.5	38
BH	power	0	2.5	148
Focused_BH_original	power	0	2.5	148
Focused_BH_permutation	power	0	2.5	148
Structured_Holm	power	0	2.5	148
BH	fdp	0	2.5	148
Focused_BH_original	fdp	0	2.5	148
Focused_BH_permutation	fdp	0	2.5	148
Structured_Holm	fdp	0	2.5	148
BH	power	0	3	8
Focused_BH_original	power	0	3	8
Focused_BH_permutation	power	0	3	8
Structured_Holm	power	0	3	8
BH	fdp	0	3	8
Focused_BH_original	fdp	0	3	8
Focused_BH_permutation	fdp	0	3	8
Structured_Holm	fdp	0	3	8
BH	power	0	3	118
Focused_BH_original	power	0	3	118
Focused_BH_permutation	power	0	3	118
Structured_Holm	power	0	3	118
BH	fdp	0	3	118
Focused_BH_original	fdp	0	3	118
Focused_BH_permutation	fdp	0	3	118
Structured_Holm	fdp	0	3	118
BH	power	0	3	228
Focused_BH_original	power	0	3	228
Focused_BH_permutation	power	0	3	228
Structured_Holm	power	0	3	228
BH	fdp	0	3	228
Focused_BH_original	fdp	0	3	228
Focused_BH_permutation	fdp	0	3	228
Structured_Holm	fdp	0	3	228
BH	power	15	3.5	88
Focused_BH_original	power	14	3.5	88
Focused_BH_permutation	power	14	3.5	88
