method	metric	value	signal_strength	rep
BH	power	0	1	21
Focused_BH_original	power	0	1	21
Focused_BH_permutation	power	0	1	21
Structured_Holm	power	0	1	21
BH	fdp	0	1	21
Focused_BH_original	fdp	0	1	21
Focused_BH_permutation	fdp	0	1	21
Structured_Holm	fdp	0	1	21
BH	power	0	1	131
Focused_BH_original	power	0	1	131
Focused_BH_permutation	power	0	1	131
Structured_Holm	power	0	1	131
BH	fdp	0	1	131
Focused_BH_original	fdp	0	1	131
Focused_BH_permutation	fdp	0	1	131
Structured_Holm	fdp	0	1	131
BH	power	0	1	241
Focused_BH_original	power	0	1	241
Focused_BH_permutation	power	0	1	241
Structured_Holm	power	0	1	241
BH	fdp	0	1	241
Focused_BH_original	fdp	0	1	241
Focused_BH_permutation	fdp	0	1	241
Structured_Holm	fdp	0	1	241
BH	power	0	1.5	101
Focused_BH_original	power	0	1.5	101
Focused_BH_permutation	power	0	1.5	101
Structured_Holm	power	0	1.5	101
BH	fdp	0	1.5	101
Focused_BH_original	fdp	0	1.5	101
Focused_BH_permutation	fdp	0	1.5	101
Structured_Holm	fdp	0	1.5	101
BH	power	0	1.5	211
Focused_BH_original	power	0	1.5	211
Focused_BH_permutation	power	0	1.5	211
Structured_Holm	power	0	1.5	211
BH	fdp	0	1.5	211
Focused_BH_original	fdp	0	1.5	211
Focused_BH_permutation	fdp	0	1.5	211
Structured_Holm	fdp	0	1.5	211
BH	power	0	2	71
Focused_BH_original	power	0	2	71
Focused_BH_permutation	power	0	2	71
Structured_Holm	power	0	2	71
BH	fdp	0	2	71
Focused_BH_original	fdp	0	2	71
Focused_BH_permutation	fdp	0	2	71
Structured_Holm	fdp	0	2	71
BH	power	0	2	181
Focused_BH_original	power	0	2	181
Focused_BH_permutation	power	0	2	181
Structured_Holm	power	0	2	181
BH	fdp	1	2	181
Focused_BH_original	fdp	1	2	181
Focused_BH_permutation	fdp	1	2	181
Structured_Holm	fdp	1	2	181
BH	power	0	2.5	41
Focused_BH_original	power	0	2.5	41
Focused_BH_permutation	power	0	2.5	41
Structured_Holm	power	0	2.5	41
BH	fdp	0	2.5	41
Focused_BH_original	fdp	0	2.5	41
Focused_BH_permutation	fdp	0	2.5	41
Structured_Holm	fdp	0	2.5	41
BH	power	4	2.5	151
Focused_BH_original	power	3	2.5	151
Focused_BH_permutation	power	4	2.5	151
Structured_Holm	power	3	2.5	151
BH	fdp	0	2.5	151
Focused_BH_original	fdp	0	2.5	151
Focused_BH_permutation	fdp	0	2.5	151
Structured_Holm	fdp	0	2.5	151
BH	power	3	3	11
Focused_BH_original	power	2	3	11
Focused_BH_permutation	power	3	3	11
Structured_Holm	power	0	3	11
BH	fdp	0.4	3	11
Focused_BH_original	fdp	0.3333333333333333	3	11
Focused_BH_permutation	fdp	0.25	3	11
Structured_Holm	fdp	0	3	11
BH	power	0	3	121
Focused_BH_original	power	0	3	121
Focused_BH_permutation	power	0	3	121
Structured_Holm	power	0	3	121
BH	fdp	0	3	121
Focused_BH_original	fdp	0	3	121
Focused_BH_permutation	fdp	0	3	121
Structured_Holm	fdp	0	3	121
BH	power	13	3	231
Focused_BH_original	power	8	3	231
Focused_BH_permutation	power	13	3	231
Structured_Holm	power	0	3	231
BH	fdp	0	3	231
Focused_BH_original	fdp	0	3	231
Focused_BH_permutation	fdp	0	3	231
Structured_Holm	fdp	0	3	231
BH	power	5	3.5	91
Focused_BH_original	power	3	3.5	91
Focused_BH_permutation	power	5	3.5	91
Structured_Holm	power	2	3.5	91
BH	fdp	0	3.5	91
Focused_BH_original	fdp	0	3.5	91
Focused_BH_permutation	fdp	0	3.5	91
Structured_Holm	fdp	0	3.5	91
BH	power	22	3.5	201
Focused_BH_original	power	17	3.5	201
